SZA(¦È_0)  VZA(¦È)  RAA(¦¤¦Õ)  ¦Ó_a(865)  angstrom(443/865)  f_v  RH  CHL  CDOM  MIN 
  3.28434581E+01   6.28489936E+01   8.85792054E+01   2.25783319E-02   1.40071997E+00   3.36279902E+01   3.02398161E+01   3.18393900E+00   4.75280000E-02   1.15772900E+00 
  6.41078691E+01   5.79983813E+01   3.49527726E+01   1.94321205E-03   1.73221335E+00   5.00288468E+01   6.54630595E+01   6.52213900E+00   1.22269000E-01   6.11912000E-01 
  2.59380608E+01   4.17057793E+01   1.67961739E+02   3.20334705E-02   1.72203550E+00   5.34026555E+01   8.15392512E+01   5.76928300E+00   5.58023000E-01   7.79261800E+00 
  2.96447359E+01   4.62426129E+01   1.30263527E+01   1.78101312E-01   1.85848026E+00   6.28511153E+01   2.13803436E+01   1.66086300E+01   2.99047000E-01   7.79235200E+00 
  5.84831751E-01   3.74968075E+01   7.20408040E+01   3.73622267E-02   1.93811950E+00   8.08817781E+01   8.01246262E+01   6.27637600E+00   4.00300000E-01   1.75930900E+01 
  2.54338491E+01   5.82179030E+01   1.43385349E+02   5.75215601E-03   1.70278806E+00   4.80212416E+01   6.68337749E+01   1.06809300E+00   2.51290000E-02   4.90290000E-02 
  3.70937261E+01   1.22172061E+00   1.38512521E+01   8.49249995E-02   2.05659871E+00   8.33448295E+01   3.32131818E+01   3.40659400E+00   2.00533000E-01   7.44293000E-01 
  5.43464310E+01   1.18061810E+01   5.04136143E+01   1.88216641E-02   1.70721972E+00   5.01025212E+01   2.91054160E+01   4.13871200E+00   2.16670000E-02   4.04172000E-01 
  2.44580980E+01   1.88648121E+01   1.12697758E+02   1.93077981E-03   1.19263256E+00   2.31417884E+01   9.64494426E+01   1.09469800E+01   8.28620000E-02   1.18065800E+00 
  6.43780168E+01   6.72122173E+01   8.74217369E+01   2.47347517E-01   1.36018547E+00   3.17103299E+01   3.17228522E+01   7.98924600E+00   2.93572000E-01   7.13840700E+00 
  4.73794433E+01   6.35849431E+01   3.54347589E+00   1.11441190E-01   2.11147618E+00   9.13867378E+01   4.04023892E+01   9.31293000E-01   3.13910000E-02   7.59160000E-02 
  6.47952097E+01   2.55840129E+01   6.22727527E+01   1.99872025E-01   1.51761709E+00   4.05398474E+01   8.62376014E+01   2.30560000E+00   4.48030000E-02   8.85377000E-01 
  6.88769360E+01   4.09108804E+01   4.27585682E+01   1.65451971E-02   2.08092396E+00   8.77770566E+01   5.36607744E+01   4.37668500E+00   6.03780000E-02   1.13034700E+00 
  7.87043120E+00   5.20588657E+01   5.44322561E+01   2.32544361E-03   2.14978662E+00   9.74437920E+01   4.80865775E+01   4.95970000E-01   4.18310000E-02   9.81887000E-01 
  1.89818586E+01   3.01889513E+01   1.67872044E+02   1.31539029E-01   1.71299414E+00   9.18490457E+01   9.55830364E+01   3.62773400E+00   3.59010000E-02   6.83619000E-01 
  3.59495680E+01   6.36887404E+01   5.82547298E-01   1.85974425E-02   1.99525512E+00   8.75376124E+01   7.84723970E+01   3.81402300E+00   1.07588000E-01   5.51414000E-01 
  4.76898557E+01   2.95550772E-01   1.17346997E+02   2.82340191E-01   2.39150351E-01   5.80219633E+00   3.79642258E+01   5.04681100E+00   1.93785000E-01   6.64344000E-01 
  3.65458625E+01   2.91148599E+01   5.36104155E+01   5.42446721E-03   1.88375180E+00   8.96123060E+01   8.57291413E+01   7.48295100E+00   2.96315000E-01   1.23754500E+00 
  6.67261886E+01   8.68093317E+00   5.42081727E+01   2.81668246E-01   2.54198391E-01   4.77140508E+00   9.40345163E+01   1.87432800E+00   2.89270000E-02   3.01471000E-01 
  7.49222146E+00   8.07258042E+00   6.89311701E+01   5.56719117E-03   1.22108786E+00   2.31103015E+01   7.34416214E+01   7.31894300E+00   4.50657000E-01   2.61935000E-01 
  6.28417023E+01   5.18960185E+01   1.05347445E+02   2.23877277E-01   1.61747034E+00   4.71300890E+01   8.48699103E+01   1.68017000E+00   6.08430000E-02   3.39129000E-01 
  2.19615999E+01   5.21387955E+01   1.15217117E+02   4.42268744E-01  -4.31296348E-02   2.96326631E+00   8.40645244E+01   1.61714000E+00   1.73742000E-01   5.31254000E-01 
  6.78756442E+01   4.58886724E+01   5.89324597E+01   1.38028066E-01   1.63979637E+00   4.64227803E+01   4.33551456E+01   1.01019600E+01   2.22090000E-01   1.20370400E+00 
  1.67356569E+01   6.17492983E+01   7.61202018E+00   3.52352656E-03   2.14481445E+00   9.70439404E+01   5.28819399E+01   6.02397300E+00   5.91218000E-01   8.11199500E+00 
  5.89333873E+01   3.14021116E+01   1.08443056E+02   2.18363395E-03   1.28481310E+00   2.58697413E+01   7.20330125E+01   1.87983900E+00   1.37833000E-01   1.91524000E-01 
  8.72489840E+00   3.66436254E+01   9.35008982E+01   1.29401345E-03   2.09527752E+00   8.98087657E+01   5.16522439E+01   2.04496000E-01   2.20450000E-02   5.86070000E-02 
  5.90512017E+01   4.97492764E+01   9.36584006E+01   1.05335079E-01   2.40869844E-01   5.20660507E+00   7.21754662E+01   7.95056400E+00   1.40114000E-01   8.66227600E+00 
  4.70425730E+01   5.05601968E+01   1.44126968E+01   6.41730609E-03  -1.75795161E-01   1.64717410E+00   4.50331553E+01   7.48379400E+01   1.06677800E+00   1.93785300E+01 
  3.09256888E+01   4.95557060E+01   1.97778697E+01   2.00520808E-02   8.19924585E-01   1.24404752E+01   9.53693767E+01   1.05250800E+01   1.15164000E-01   1.70997000E+01 
  6.37987125E+01   1.69378539E+01   5.00380976E+01   4.79169486E-03   2.04510558E+00   8.25488311E+01   5.85695407E+01   4.35598700E+00   3.84768000E-01   5.48412000E-01 
  1.37102328E+01   6.63918210E+01   1.28910809E+02   1.17904354E-02   2.14714552E+00   9.84919678E+01   6.79759902E+01   1.34850100E+00   2.09670000E-02   8.38480000E-02 
  4.35756180E+00   2.06273802E+01   1.22393902E+02   1.86753666E-01   1.74311103E+00   5.35162920E+01   4.37634520E+01   7.17110500E+00   4.56380000E-01   1.48165100E+00 
  7.25500798E+00   2.80191668E+01   1.50900797E+02   4.16713507E-02   1.96315373E+00   9.43102824E+01   8.21734170E+01   2.18367900E+01   3.30246000E+00   8.59107400E+00 
  3.85336571E+01   1.59270756E+01   1.45193090E+02   3.27201720E-03   1.60427973E+00   7.34095690E+01   9.84222963E+01   5.59213100E+00   1.14061000E-01   6.90295600E+00 
  4.49645823E+01   5.90911917E+01   1.33330586E+02   6.21153735E-03   1.90359386E+00   7.96927933E+01   8.19344402E+01   1.54406700E+00   7.79750000E-02   7.39263000E-01 
  9.25130296E+00   1.75083385E-02   1.17526022E+02   2.84230646E-01   1.05890278E+00   1.84986781E+01   9.27222739E+01   5.33748200E+00   3.38914000E-01   2.05007100E+00 
  5.14793445E+00   1.33708151E+01   8.40976928E+01   6.52774763E-02   1.87305083E+00   8.47904297E+01   8.51773880E+01   1.50990100E+00   7.29710000E-02   3.27061800E+00 
  4.15565399E+00   5.94840516E+01   7.18141488E+01   3.05383156E-02   2.03152821E+00   8.30604222E+01   7.40704395E+01   1.53511400E+00   1.53020000E-02   2.69223800E+00 
  6.65440359E+01   3.40254384E+01   1.62227936E+02   2.68232117E-03   1.73911056E+00   5.30641770E+01   3.99820355E+01   3.30249200E+00   4.91560000E-01   5.70866000E-01 
  4.12000607E+01   1.75640932E+00   1.09608116E+02   2.53451500E-01   1.86454433E+00   9.44692187E+01   8.80748367E+01   6.46774000E-01   8.67500000E-03   1.94347000E-01 
  2.87612673E+01   5.20860214E+01   1.16461829E+02   5.33414898E-03   1.91405748E+00   6.81794794E+01   2.68909934E+01   1.84932300E+00   1.63220000E-02   1.99617100E+00 
  1.10655934E+01   4.60257224E+01   1.58883672E+02   3.09827929E-02   2.04146202E+00   8.31935438E+01   7.22170279E+01   1.09286800E+01   4.82380000E-01   8.14926700E+00 
  1.56329224E+01   2.03815567E+01   8.23938472E+01   3.28995314E-01   2.12983165E+00   9.55098311E+01   6.59546246E+01   4.93329100E+00   4.13110000E-02   1.74624900E+00 
  9.68592424E-01   3.45756495E+01   1.37736161E+02   3.77820758E-03   1.83672431E+00   8.16715572E+01   8.67921881E+01   1.70536400E+00   1.83763000E-01   9.54694000E-01 
  2.34193653E+01   5.08208058E+01   9.26412298E+01   2.68721722E-02   2.16417498E+00   9.93331682E+01   4.53116082E+01   1.44721300E+00   2.65700000E-02   1.02583800E+00 
  7.54257193E+00   5.81513434E+01   3.73735944E+00   2.94577926E-02   1.96831447E+00   7.34950545E+01   6.23769796E+01   4.87691000E-01   2.10297000E-01   8.65120000E-02 
  2.96490305E+01   5.69660602E+01   1.19174240E+02   2.22485320E-02   8.31762505E-01   1.33127555E+01   7.78079877E+01   2.77577700E+00   4.35100000E-02   6.38215000E-01 
  1.99070349E+01   8.30515634E+00   1.14065845E+02   7.30208089E-03   2.06867265E+00   8.55033268E+01   4.11977621E+01   8.19816800E+00   8.89697000E-01   8.40960500E+00 
  6.41907835E+01   4.11970564E+01   1.11271160E+01   1.34062968E-02   1.96113589E+00   7.35431106E+01   4.68552943E+01   4.14652400E+00   2.91504000E-01   2.44078400E+00 
  5.11737429E-01   5.07680129E+00   6.04305603E+01   3.12225689E-03  -3.84679067E-01   8.94132270E-01   8.76304110E+01   1.94184100E+01   1.05280000E-01   1.67676200E+01 
  4.89981523E+01   1.71057830E+01   2.99395952E+01   4.94720121E-03   2.12983984E+00   9.47733065E+01   5.15877326E+01   2.88017600E+00   2.13453000E-01   5.31723500E+00 
  2.92255155E+01   3.14051964E+01   1.08324878E+02   2.20540171E-02   1.73823164E+00   5.27473859E+01   3.18618409E+01   3.28468400E+00   7.89910000E-02   4.36055500E+00 
  6.58399410E+01   3.04292487E+01   5.22673489E+01   2.27845698E-01   2.13854018E+00   9.43819178E+01   2.88461100E+01   5.37427000E-01   1.02060000E-02   5.20768000E-01 
  4.80848246E+01   4.12185274E+01   7.71387209E+00   2.38437646E-01   9.40647279E-01   1.84228272E+01   4.42898421E+01   2.27880000E+00   6.20370000E-02   4.18138000E-01 
  6.87170836E+01   4.27569544E+01   8.28530464E+01   4.81797180E-02   1.62325118E+00   4.53308393E+01   5.20254790E+01   8.47121000E+00   9.63450000E-02   2.57197000E-01 
  3.03108265E+01   6.82350243E+01   3.71960416E+01   1.78631836E-01   1.98148203E+00   7.46992462E+01   2.74529289E+01   4.39917400E+01   3.12315000E-01   1.09059800E+01 
  3.27644516E+01   5.52493780E+01   4.77860271E+01   3.70504332E-01   1.02219317E+00   2.02112637E+01   2.22023244E+01   5.60825800E+00   2.31607000E-01   2.11350800E+00 
  4.34863595E+01   4.67270727E+01   1.07784090E+02   4.06621573E-03   1.52305441E+00   4.28917917E+01   8.93067769E+01   4.24838600E+00   2.36710000E-02   5.93055000E+00 
  1.85989136E+00   2.57115519E+01   1.14389495E+02   4.90417428E-02   2.12415506E+00   9.39367280E+01   5.13061062E+01   7.99261600E+00   4.11213000E-01   2.13789200E+00 
  5.86901761E+01   5.24634832E+01   4.55111217E+01   4.31467710E-01   1.19359102E+00   2.31400652E+01   9.73263118E+01   3.15981700E+00   3.97583000E-01   4.21494500E+00 
  6.96719997E+01   3.26863510E+01   6.91968154E+01   1.99500864E-03   1.77663833E+00   5.57979799E+01   5.51750502E+01   1.40998900E+00   4.08890000E-02   1.20840000E-01 
  2.28046887E+01   6.87687420E+01   1.12208250E+01   2.09703881E-02   9.73542188E-01   1.61469618E+01   9.43322415E+01   7.98661600E+00   8.87840000E-02   3.00567200E+00 
  5.93855141E+01   3.23114785E+01   1.79778764E+02   2.90626048E-01   1.69108214E+00   4.94653208E+01   4.63010666E+01   4.20737200E+01   2.70437000E-01   5.24589100E+00 
  3.78855774E+01   4.89085159E+01   1.50244010E+02   3.28178679E-01   1.97260470E+00   7.47473012E+01   5.10534184E+01   7.28678600E+00   7.48870000E-02   1.12453000E+01 
  6.01924356E+00   2.77498830E+01   1.63087928E+01   2.18297569E-02   2.16689696E+00   9.88753055E+01   3.43100237E+01   7.54336000E-01   2.96780000E-02   1.04200000E-02 
  5.85463005E+01   5.09628162E+01   1.73710093E+02   4.70462110E-03   2.06849452E+00   8.60084219E+01   5.40616738E+01   9.69687000E-01   6.66140000E-02   2.83262000E-01 
  2.40388061E+01   3.72116573E+01   9.74556414E+01   2.41746098E-03   9.69010440E-01   1.62125117E+01   7.57539387E+01   7.28057700E+00   4.72625000E-01   5.94881000E+00 
  4.77672141E+01   5.68396520E+01   4.39670324E+01   1.59323046E-01   2.12443087E+00   9.40265009E+01   5.25272828E+01   8.26088000E-01   6.07290000E-02   3.18198000E-01 
  4.53012353E+01   1.71159725E+01   9.24291291E+01   1.77860489E-02   1.55221428E+00   5.29100363E+01   9.59615812E+01   3.21310200E+00   1.39161000E-01   2.41485200E+00 
  4.50192698E+01   2.80413425E+01   1.94844672E+01   7.66999219E-02   1.43174741E+00   3.50952477E+01   5.21876256E+01   4.19340000E-01   5.01940000E-02   1.03293100E+00 
  4.51898099E+01   3.74081613E+01   1.34905337E+02   1.58711299E-02   1.17028534E+00   2.29828471E+01   6.83246042E+01   3.18140800E+00   5.47469000E-01   1.78258900E+00 
  3.29652681E+01   3.54957049E+01   1.10811180E+02   1.16112209E-03   2.04660812E+00   8.26166762E+01   4.28481118E+01   3.27615900E+00   6.70490000E-02   4.00185300E+00 
  5.67207174E+01   6.81013040E+01   1.04147859E+02   1.70300094E-02   6.59997398E-01   1.23313404E+01   2.00418467E+01   1.79670500E+00   1.10450000E-01   8.26849000E-01 
  1.82745375E+01   2.38119221E+01   1.03107562E+02   3.38882739E-02   2.00459772E+00   7.72071518E+01   6.49927972E+01   3.24341000E-01   1.50850000E-02   3.22206000E-01 
  1.64049304E+01   2.01048232E+01   1.57781678E+02   1.78048053E-02   4.00270277E-01   7.48996826E+00   6.71141710E+01   3.18572100E+00   1.24521000E-01   1.20733600E+00 
  5.21409909E+01   5.26148334E+01   4.61964523E+01   9.51988221E-03   1.43812253E+00   3.51437222E+01   8.67324377E+01   7.44039500E+00   2.67835000E-01   7.88549000E+00 
  5.44954371E+01   4.50450719E+01   7.14543220E+01   8.13812275E-03   1.94182748E+00   9.31975032E+01   8.31381227E+01   1.04576900E+00   1.61360000E-02   1.51373600E+00 
  4.25537004E+01   1.74967619E+01   1.76749143E+02   9.24121416E-02   1.63875597E+00   4.50885555E+01   6.03191720E+01   5.83655700E+00   1.22854000E-01   1.09685500E+00 
  1.35959608E+01   3.40555368E+01   1.63301349E+02   1.40635797E-01   1.84992057E+00   6.29045625E+01   7.69800210E+01   5.86667600E+00   4.04222000E-01   1.13101600E+00 
  5.07885629E+01   6.20757148E+01   1.71188954E+02   2.25683207E-02   1.34042067E+00   3.09019525E+01   5.12717122E+01   1.63229600E+01   2.49126000E-01   1.25148400E+01 
  4.78664023E+01   1.10874322E+01   9.39267090E+01   6.29602486E-03   1.76961768E+00   5.59721652E+01   7.91790006E+01   7.15164000E-01   2.07670000E-02   1.53051000E-01 
  4.72604763E+01   1.75682808E+01   7.29635197E+01   1.62080700E-03   1.76505482E+00   5.70878238E+01   8.03538215E+01   3.60195200E+00   1.13511000E-01   2.43825000E-01 
  1.57050960E+01   1.61322962E+01   1.01098406E+02   1.19777419E-01   1.50991182E+00   5.04759287E+01   9.86941556E+01   5.31660100E+00   6.10780000E-02   5.26751700E+00 
  5.57703695E+01   2.13041910E+01   7.55469621E+01   4.04841450E-02   9.27385220E-01   1.54340912E+01   8.18091216E+01   1.01742800E+01   6.46320000E-02   8.85838000E-01 
  4.52247838E+01   3.48995936E+01   1.89166479E+01   4.66819061E-01   1.64755189E+00   4.68622784E+01   4.30980625E+01   9.23543000E-01   3.50690000E-02   5.58519600E+00 
  4.24345304E+00   3.24655689E+00   1.16732853E+02   7.95235482E-03   1.03329968E+00   1.72499067E+01   9.81291756E+01   1.91676000E+01   2.76468000E-01   2.13166800E+01 
  4.82435264E+01   6.58881738E+01   3.85987242E+01   5.79521241E-02   1.85688958E+00   6.14274589E+01   6.83609464E+01   1.30769500E+00   1.20777000E-01   1.69941000E-01 
  2.00902515E+01   5.26677966E+00   1.08675023E+02   1.87916233E-03   1.39922335E+00   3.66962128E+01   9.67725397E+01   1.39987000E+01   1.11647000E-01   1.57124900E+01 
  8.23910613E+00   4.01705422E+01   6.06803567E+01   7.07379092E-03   3.23031225E-01   6.92218062E+00   3.01069675E+01   3.63800500E+00   7.89661000E-01   2.26424900E+00 
  2.16156542E+01   5.61420104E+01   1.12443970E+02   1.39031893E-02   2.05063652E+00   8.29577244E+01   7.00525941E+01   8.26215600E+00   1.86423000E-01   1.72994000E+01 
  4.86978361E+01   3.44854380E+01   1.55690070E+02   1.71718455E-02   1.35779715E+00   3.36590880E+01   9.92216460E+01   1.16235400E+00   2.11560000E-02   9.75011000E-01 
  3.19095849E+01   4.94782737E+00   1.25940170E+02   3.00787136E-01   1.76276912E+00   5.38777693E+01   5.93754345E+01   4.18998300E+01   8.67265000E-01   3.40837400E+01 
  5.54471899E+01   7.66725351E+00   1.15505351E+02   2.97821368E-01   2.16049958E+00   9.93453870E+01   5.23806037E+01   8.66243000E-01   3.24490000E-02   3.53430000E-02 
  5.68711432E+01   2.76559063E+01   1.37503643E+02   1.47260788E-01   1.98156924E+00   9.48156333E+01   8.12281101E+01   7.03571500E+00   2.57250000E-01   6.93727000E-01 
  2.97383190E+01   2.59007911E+01   3.37421712E+01   6.72694751E-03   2.14302342E+00   9.74926642E+01   6.37258632E+01   3.39030200E+00   9.77990000E-02   1.08956500E+00 
  9.58223854E+00   6.71081585E+01   1.63798682E+02   4.62280791E-01   1.99107338E+00   7.58483832E+01   3.19205055E+01   6.44584800E+00   1.67985000E+00   1.02634500E+00 
  6.82378192E+01   3.58165819E+01   4.81541400E+01   3.46582620E-01   1.32223172E+00   3.00695240E+01   3.45663769E+01   1.35005100E+00   7.33050000E-02   1.56088100E+00 
  3.81056817E+01   2.06661242E+01   9.43600795E+01   1.09306402E-02   1.68029952E+00   6.30111023E+01   9.03252790E+01   2.55846600E+00   1.10919000E-01   5.11158000E-01 
  6.38681831E+01   1.64786906E+01   5.61352927E+00   2.83028549E-01   2.05615679E+00   8.30590666E+01   2.96722910E+01   9.92074000E-01   4.86240000E-02   9.65210000E-01 
  3.85435416E+00   3.75759042E+01   1.72975566E+01   7.78032429E-03   1.90884466E+00   6.85606867E+01   4.87329145E+01   5.04971500E+00   7.33400000E-02   6.20167000E-01 
  2.34413048E+01   4.65204339E+00   1.05378728E+02   1.06844797E-03   1.74123970E+00   4.99305641E+01   7.02465641E+01   1.11329800E+00   4.44410000E-02   1.15643800E+00 
  4.41302626E+01   2.89257145E+01   1.13604505E+02   3.22612452E-03   1.87953586E+00   6.47904459E+01   2.20800459E+01   3.78004000E-01   1.42436000E-01   1.76873000E-01 
  1.75996731E+01   1.50967856E+00   1.65061564E+02   2.57618079E-01   8.18858237E-01   1.34255758E+01   7.36421017E+01   3.17004500E+00   1.04757000E-01   1.67468000E-01 
  2.65111512E+01   2.93980974E+01   1.73476401E+02   7.45745519E-02   1.85847115E+00   9.67196740E+01   8.89171180E+01   9.94340100E+00   3.99699000E-01   8.92988000E-01 
  2.47313649E+01   5.18160550E+01   1.78768470E+02   1.04694832E-02   1.53806331E+00   5.65020459E+01   9.83589753E+01   1.33471300E+00   3.37850000E-02   3.52691000E-01 
  6.49961479E+01   3.08357904E+01   9.50720137E+01   7.15636794E-02   1.49601599E+00   4.99045102E+01   9.96891246E+01   1.05947100E+00   6.16440000E-02   2.10600000E-01 
  3.41475912E+01   5.48461209E+01   8.94587959E+01   1.17437458E-03   1.49585914E+00   3.71462340E+01   8.30697869E+01   8.91340000E-01   1.37810000E-02   1.38537000E-01 
  2.23364379E+01   3.84933162E+01   1.18738590E+02   2.82223763E-02   1.73990841E+00   5.27779797E+01   2.81745991E+01   2.14173000E-01   6.82000000E-03   2.97260000E-02 
  1.59636833E+01   1.42189798E+01   1.07886275E+02   1.71693826E-03  -1.04966079E-01   2.36506664E+00   7.54945140E+01   4.73864500E+00   1.57607000E-01   9.35551000E-01 
  6.77761512E+00   6.60643946E+01   7.95885342E+01   4.77652835E-03   1.99301398E+00   7.67539472E+01   5.19098284E+01   8.67670000E-01   1.85650000E-02   5.31316000E-01 
  2.68411195E+01   5.30846141E+01   1.46186781E+02   1.26368186E-02   1.24112999E+00   2.38619148E+01   7.32720508E+01   2.20349000E+00   2.72570000E-02   1.15738600E+00 
  3.10942702E+01   5.25332017E+01   1.46842556E+02   1.66873574E-03   1.59376167E+00   4.38317588E+01   4.33086504E+01   4.01739900E+00   2.69057000E-01   1.41974200E+00 
  6.81565897E+01   1.48205312E-01   3.68895688E+01   6.95298611E-02   6.28335521E-01   9.67908685E+00   7.46485420E+01   1.26357100E+01   4.19596000E-01   7.70065800E+00 
  4.08569651E+01   4.88660437E+01   1.28210785E+02   3.29334751E-01   2.02596616E+00   7.99914841E+01   5.56220602E+01   1.80902200E+00   2.53301000E-01   1.22312700E+00 
  6.73490703E+01   1.63861175E+01   1.32970176E+02   1.67521038E-01   2.02223523E+00   7.91393691E+01   3.51358725E+01   8.51781700E+00   2.09139000E-01   1.41606100E+00 
  2.57398622E+01   5.54553986E+00   9.09364549E+01   1.03042651E-02  -6.90285826E-02   2.64816915E+00   4.14941384E+01   2.55440400E+01   2.70441000E-01   1.35359800E+01 
  3.39554081E+01   1.74375703E+01   5.94656878E+01   1.03235353E-01  -1.58919675E-01   1.89281581E+00   6.86516953E+01   2.27085100E+00   2.61840000E-02   4.72469100E+00 
  6.40120835E+00   5.58340418E+01   3.14153074E+01   1.58527867E-01   2.13728436E+00   9.68682570E+01   6.81623791E+01   1.83546800E+00   1.49727000E-01   4.98523000E-01 
  4.22335482E+01   1.20556971E+01   1.52497946E+01   4.38724859E-03   1.62513677E+00   4.29726772E+01   6.98325349E+01   5.68330000E+00   8.18850000E-02   1.11738800E+00 
  3.18377275E+01   5.27095408E+01   1.11926858E+02   1.07833186E-02   1.81237515E+00   5.79376492E+01   6.25699426E+01   5.34251000E+00   2.78260000E-02   2.42794600E+00 
  4.59943512E+01   5.78396244E+01   4.89737654E+01   9.42776437E-03   2.02632484E+00   8.00636553E+01   5.51824693E+01   3.18126900E+00   1.86922000E-01   2.01016600E+00 
  4.75236873E+01   1.09873573E+01   1.58031398E+02   2.49232409E-02   2.00085781E+00   9.35387520E+01   7.97735113E+01   2.19370800E+00   1.12720000E-01   1.75305900E+00 
  4.42307702E+01   5.21241820E+01   1.73784502E+02   8.22257533E-02   1.74305251E+00   5.30314086E+01   2.78528362E+01   1.44043000E-01   2.10850000E-02   2.28400000E-02 
  3.83409145E+01   3.79576170E+01   1.66204272E+02   2.34369950E-01   1.43320023E+00   3.44961274E+01   5.66449840E+01   2.52278400E+00   4.37400000E-02   9.21832000E-01 
  6.24718360E+01   5.06068585E+01   1.70394308E+02   3.32804218E-03   1.91441131E+00   6.82615318E+01   2.81187856E+01   5.64434000E-01   5.43490000E-02   1.43658000E-01 
  2.97506625E+01   4.68185199E+01   6.39950355E+01   5.52906596E-02   1.58637625E+00   4.12831304E+01   6.60707001E+01   1.11720000E+00   1.82680000E-02   3.46980000E-02 
  5.79090648E-02   1.97280863E+01   7.84789192E+01   9.34647444E-03   1.18862884E+00   2.53831074E+01   5.23256708E+01   4.06857200E+00   1.32175000E-01   3.85693300E+00 
  1.67156037E+00   3.10194284E+01   1.21445364E+02   1.09696049E-03   2.04713972E+00   8.67612229E+01   7.48587204E+01   1.59328200E+01   2.31695000E-01   3.89576600E+00 
  3.26516843E+01   2.74155730E+01   7.84471436E+01   1.28781568E-01   1.88623401E+00   6.56681087E+01   2.90240277E+01   2.18445300E+00   5.61120000E-02   3.35553400E+00 
  6.41650747E+01   6.85865793E+01   8.71161982E+01   9.36427442E-03   1.66982631E+00   4.79763026E+01   3.41301166E+01   1.43979700E+00   2.08340000E-02   6.07350000E-01 
  5.95753337E+01   5.93328817E+01   1.28156021E+02   4.63144200E-02   1.72429363E+00   5.20553960E+01   4.78529615E+01   6.40342000E-01   1.13430000E-02   6.20295000E-01 
  4.18849593E+01   5.51276915E+01   3.64508425E+01   1.24295449E-03   1.80031289E+00   5.83453901E+01   4.06408108E+01   5.13618900E+00   1.03398000E-01   1.98819300E+00 
  5.54572400E+01   4.05124649E+01   1.11286320E+02   7.49386159E-03   1.86686645E+00   8.24334899E+01   8.49555482E+01   7.71705000E+00   9.11040000E-01   1.44998000E+00 
  1.92128337E+01   4.24032776E+01   2.04546601E+01   2.51236951E-02   2.01265321E+00   7.83964948E+01   4.01176278E+01   1.33010600E+01   1.69105000E-01   2.75434400E+00 
  4.64095547E+01   1.70570944E+01   3.80165762E+01   1.23058145E-01   7.98290114E-01   1.47606707E+01   5.79102391E+01   8.92737900E+00   1.32460000E-02   2.16459500E+00 
  6.38662211E+01   6.56937681E+01   1.07937570E+02   4.98277318E-03   1.78457098E+00   6.24622599E+01   8.19190072E+01   2.26070500E+00   3.32330000E-02   5.11923000E-01 
  4.32029977E+01   3.01422397E+01   1.64215495E+02   2.45839735E-02   2.16105661E+00   9.88041260E+01   4.43926135E+01   2.27945000E+01   2.32745000E-01   1.23062000E+02 
  3.91154026E+01   4.09161476E+01   4.59812583E+01   1.28222323E-02   9.71319910E-01   1.91687148E+01   4.55684424E+01   4.03718300E+00   7.60246000E-01   8.24251000E-01 
  1.41818562E+01   2.99608369E+01   1.02208098E+02   1.57151996E-01   1.11558035E+00   2.31082224E+01   2.99469254E+01   7.20289000E-01   4.70330000E-02   1.21007900E+00 
  4.41856916E+01   1.84800471E+01   7.23147029E+01   2.47127577E-03   1.86242568E+00   6.33879357E+01   2.63395802E+01   3.15348500E+00   3.49529000E-01   3.74514000E-01 
  5.41454767E+01   6.79460287E+01   8.97269221E+01   1.27947449E-02   2.06384221E+00   8.45534679E+01   3.67628106E+01   1.84128700E+01   5.17129000E-01   1.82981300E+00 
  1.74152061E+01   1.59463556E+01   6.21034802E+01   4.61946741E-03   8.55100827E-01   1.40741557E+01   8.96268460E+01   1.36514700E+00   2.03126000E-01   2.08042000E-01 
  3.88306693E+01   1.70511938E+01   9.62496131E+01   1.64226959E-03   1.71834525E+00   7.22336719E+01   9.12929730E+01   4.16641900E+00   1.97059000E-01   2.30505100E+00 
  3.93503813E+01   5.53520391E+01   5.64981961E+01   2.15736561E-01   2.09884277E+00   8.95836248E+01   3.99416946E+01   3.07953000E-01   5.95600000E-03   7.30170000E-02 
  2.04894386E+01   9.21590611E+00   1.68664305E+02   6.53641467E-03   1.42103322E+00   3.46221226E+01   3.05384347E+01   5.63432800E+00   2.51899000E-01   1.23685200E+00 
  2.29278180E+00   6.53846418E+01   7.86936826E+01   1.87196779E-01   4.41089712E-02   3.77676727E+00   5.54586969E+01   1.38409800E+01   1.07288200E+00   9.45214000E-01 
  1.98824340E+01   5.66083018E+01   5.89898142E+01   9.32531029E-03   2.08198626E+00   8.79268643E+01   5.48038519E+01   3.48199600E+00   1.63800000E-01   3.51175000E-01 
  4.84493580E+01   1.33956787E+01   1.14789295E+02   3.01482346E-02   1.95383591E+00   7.14587689E+01   6.84300842E+01   5.98775000E+00   9.94060000E-02   1.77425300E+00 
  3.16497533E+01   3.98236010E+01   1.57693408E+02   1.14034252E-03  -7.65278893E-02   2.56534643E+00   3.66612452E+01   4.78881300E+00   2.25311000E-01   3.40688000E-01 
  8.66713027E+00   1.66084843E+01   4.07674768E+01   2.13809997E-01   1.11364426E+00   2.30681789E+01   3.30261948E+01   1.63192300E+00   2.25846000E-01   6.48229000E-01 
  6.55288392E+01   5.74424900E+01   6.62442095E+01   3.05234263E-03   1.41679334E+00   3.22036342E+01   6.74695578E+01   3.70451900E+00   1.29469000E-01   1.15092300E+00 
