SZA(¦È_0)  VZA(¦È)  RAA(¦¤¦Õ)  ¦Ó_a(865)  angstrom(443/865)  f_v  RH  CHL  CDOM  MIN 
  2.90609879E+01   6.34493610E+01   2.95989747E+01   1.53678183E-01   1.42371348E+00   3.49630213E+01   3.74578922E+01   1.84539200E+00   2.08550000E-02   3.00152000E-01 
  4.16562003E+01   9.90010430E+00   7.58706450E+01   1.13222498E-01   4.75758135E-01   9.10491666E+00   4.38800312E+01   7.49734000E-01   1.67140000E-02   2.88674800E+00 
  1.09672708E+01   4.39231609E+01   9.05822737E+01   2.39214045E-01   2.12174357E+00   9.37461169E+01   4.77747397E+01   1.09708800E+00   7.02000000E-03   1.08134600E+00 
  3.15842424E+01   2.02590513E+01   9.75177886E+01   3.21119655E-03   6.02974184E-01   1.13075888E+01   3.82525673E+01   2.55557500E+00   1.32070000E-01   5.22435000E-01 
  4.63629987E+01   2.53356068E+01   1.59499042E+02   5.05580427E-03   1.50968156E+00   3.80428266E+01   8.29843655E+01   3.26287000E-01   3.86950000E-02   4.24483000E-01 
  3.33971432E+01   6.33086831E+00   1.64020113E+02   9.76256946E-02   1.93615728E+00   7.98948216E+01   7.97883132E+01   5.90024500E+01   1.32981700E+00   3.31265100E+00 
  6.20512462E+01   4.61957216E+01   1.74015491E+02   4.03558059E-03   1.57161027E+00   4.15129591E+01   5.95364088E+01   2.62394200E+00   2.35610000E-02   1.57156500E+00 
  5.74838929E+00   4.97656889E+01   1.36347736E+01   3.95757659E-02   1.08691852E+00   1.91316539E+01   8.31398314E+01   2.99939500E+00   2.01402000E-01   2.58042300E+00 
  4.57809111E+01   6.62988227E+01   1.28154726E+02   1.06662604E-01   2.15393651E+00   9.96131499E+01   6.30565238E+01   1.92794000E+01   2.96753000E-01   4.98955100E+00 
  4.81335250E+01   6.04621073E+01   5.37238154E+01   2.95978221E-01   5.12359961E-01   8.15476585E+00   8.79578344E+01   6.44991800E+00   7.35890000E-02   1.81630800E+00 
  1.06367397E+01   6.20468749E+01   3.44363470E+01   4.04629803E-02  -1.29054096E-01   2.07361956E+00   4.70816311E+01   6.13735600E+00   8.25370000E-02   7.77368000E-01 
  6.38767879E-01   6.12365982E+01   7.51345290E+01   1.80169209E-02   1.84690842E+00   6.27982945E+01   4.26612412E+01   1.87800800E+00   3.69527000E-01   5.47763000E-01 
  1.68966209E+01   4.00796569E+01   5.80922225E+01   2.85934811E-02   1.68092323E+00   8.37641279E+01   9.60694205E+01   1.07861100E+00   1.45360000E-02   4.36325000E-01 
  6.22260738E+01   4.22993379E+01   5.18146542E+00   1.39287276E-03   1.39193198E+00   3.22757493E+01   5.93560159E+01   9.37997000E+00   1.67373000E-01   1.48042000E+00 
  6.28948642E+01   3.44400189E+01   8.96614652E+01   3.18542266E-02   2.05073662E+00   8.21877962E+01   2.18631547E+01   4.12009300E+00   1.33164000E-01   2.10391500E+00 
  2.02760943E+01   4.81259750E+01   2.32661570E+01   8.78541810E-03   7.88446570E-01   1.24993255E+01   7.63687161E+01   1.16869300E+01   3.20791000E-01   2.55631700E+00 
  3.60310815E+01   1.03215882E+01   1.79840692E+02   5.68917857E-02   2.13998155E+00   9.51948289E+01   3.20666879E+01   8.51633600E+00   5.63617000E-01   1.20271400E+00 
  5.72854356E+00   4.39806585E+01   1.53010376E+02   3.70984965E-01   1.73384478E+00   6.44349579E+01   8.65841367E+01   7.55703000E-01   3.22210000E-02   7.69180000E-02 
  1.29594082E+00   4.91681898E+00   7.57648115E+01   5.04173378E-03   1.86581173E+00   6.42749740E+01   3.58090591E+01   3.22945200E+00   7.24030000E-01   2.52617600E+00 
  1.75753975E+00   2.75178374E+01   1.68574864E+02   1.25354351E-02   1.60530738E+00   4.81179072E+01   8.72432852E+01   5.04139800E+00   1.42704000E-01   3.64867600E+00 
  1.29853121E+01   5.41046075E+00   7.80152741E+01   2.85395914E-03   8.59514048E-01   1.27568868E+01   9.94895942E+01   9.38104000E-01   7.09720000E-02   4.20842000E-01 
  2.53637094E+01   1.92931031E+01   7.04212668E+01   1.00869524E-01   1.97302173E+00   7.36865221E+01   6.99152889E+01   2.09145400E+00   1.33384000E-01   5.37714000E-01 
  1.98068055E+01   2.18354393E+01   1.79578901E+02   4.00499696E-03   1.36027386E+00   3.19952136E+01   4.60232089E+01   1.06748000E+00   1.48483000E-01   6.34863000E-01 
  3.86647005E+01   5.08651628E+01   7.11783580E+01   8.21853557E-02   3.54982190E-01   7.42346600E+00   4.49895273E+01   3.84132200E+00   2.31030000E-01   1.23529200E+00 
  5.89725100E+00   3.01288195E+01   1.55509214E+02   1.65973512E-02   1.76044194E+00   6.50477657E+01   8.47824753E+01   9.51159100E+00   2.56262000E-01   2.17700300E+00 
  3.30854638E+00   8.98471800E+00   1.48605367E+02   3.38145170E-01   1.04970840E+00   2.12505468E+01   4.46990263E+01   3.46460400E+00   2.36480000E-01   1.12931700E+00 
  5.14933995E+01   2.27980705E+01   1.69737770E+02   1.88976382E-02   1.38591365E+00   3.18926381E+01   8.74987010E+01   3.83984200E+00   1.70011000E-01   2.55043900E+00 
  6.41843980E+01   2.28540994E+01   4.23789882E+01   3.22781890E-02   6.81811640E-01   1.04072461E+01   7.81984384E+01   4.92652300E+00   4.50244000E-01   9.46188800E+00 
  6.72709345E+01   5.42341482E+01   1.78790516E+02   4.57807359E-01   1.94479146E+00   9.50276227E+01   8.32633300E+01   6.92443000E+00   8.05000000E-02   7.70569000E-01 
  4.91903913E+01   1.24747834E+01   7.80960876E+01   2.41948680E-02   7.72931732E-01   1.22892281E+01   9.00283290E+01   2.05770100E+01   2.55550000E-01   3.30156000E-01 
  2.89473322E+01   4.39696712E+01   1.25115543E+02   2.77002059E-03   1.15635039E+00   2.08414109E+01   7.42873394E+01   2.13812700E+00   7.00540000E-02   8.93199000E-01 
  6.90690622E+01   2.64439757E+01   1.59616336E+02   1.93739223E-02   1.63612956E+00   6.74258986E+01   9.48409404E+01   4.15427800E+00   2.48173000E-01   3.93695300E+00 
  3.76857269E+01   3.31785691E+01   8.58897262E+01   1.41272678E-02   1.29186292E+00   2.90980857E+01   3.74297441E+01   2.66454300E+00   5.84270000E-02   1.35844300E+00 
  5.93719794E+01   6.68384346E+01   1.51707758E+02   4.12621274E-01   1.37287865E+00   3.02287453E+01   6.67718827E+01   8.94462700E+00   1.40904000E-01   1.24378300E+01 
  1.99100461E+01   6.22712008E+01   9.54551953E+01   5.21385454E-03   2.04362406E+00   8.26622705E+01   5.95470206E+01   1.42554900E+00   6.95580000E-02   7.99072000E-01 
  2.63586772E+01   6.95679345E+01   1.48678984E+01   3.58541804E-01   2.03614545E+00   8.16745674E+01   4.47841379E+01   1.93159800E+00   2.90160000E-02   2.86048600E+01 
  5.64263926E+01   5.05915289E+01   1.73298105E+02   2.04303246E-02   2.95519165E-01   6.20553078E+00   6.47226515E+01   4.08112300E+00   1.89038000E-01   1.40835800E+00 
  6.24698080E+01   5.07966530E+01   6.86011485E+01   5.99531562E-02   1.63613135E+00   6.35909993E+01   9.35657810E+01   4.21386500E+00   1.39639000E-01   6.85406000E+00 
  3.63017535E+01   1.43252273E+01   6.40994628E+01   1.60951762E-02   1.88655056E+00   6.63013986E+01   3.87154061E+01   2.08202700E+00   7.98670000E-02   4.68478400E+00 
  3.84472223E+01   1.02298429E+01   6.04256174E+01   9.45016080E-02   1.68729745E+00   7.20810753E+01   9.30501014E+01   3.01279700E+00   8.87410000E-02   1.23772800E+00 
  5.44850317E+01   3.30596845E+00   1.78611946E+02   3.14337339E-02   1.34044383E+00   2.72916148E+01   7.36866038E+01   2.62637900E+00   1.22616000E-01   2.78427800E+00 
  1.63468144E+01   5.01058975E+01   1.46128048E+02   1.33551078E-02   1.85148201E+00   6.24349684E+01   2.08495720E+01   3.03314000E-01   3.65370000E-02   2.26010000E-01 
  1.97194707E+01   1.53016041E+01   9.67933048E-01   3.92275815E-02   1.84756065E+00   6.21090236E+01   2.15942843E+01   6.82712000E-01   1.99170000E-02   2.97437000E-01 
  1.55523100E+01   5.15365021E+01   1.31761238E+02   2.66976192E-03   1.62017869E+00   4.20540634E+01   7.21628296E+01   3.04243800E+00   1.22619000E-01   1.08040700E+00 
  5.81875225E+01   6.18057993E+01   1.45058124E+02   2.33853428E-01   1.65463387E+00   6.33821238E+01   9.21807897E+01   8.21556900E+00   1.20088600E+00   3.33480200E+00 
  5.90246293E+01   2.45827176E+01   3.10639403E+01   4.85146130E-01   1.68314946E+00   4.86622483E+01   2.18592367E+01   3.13413400E+00   3.89950000E-02   8.00236000E-01 
  3.24979537E+01   1.61597231E+01   1.54528616E+02   1.99930217E-03   9.03137163E-01   1.59667584E+01   7.02632209E+01   1.06257100E+00   4.76470000E-02   6.66126000E-01 
  2.41306881E+01   2.14389306E+01   6.97372011E+01   2.66839293E-02   1.91479458E+00   7.65002324E+01   7.96441796E+01   1.54607900E+01   9.21229000E-01   3.83386300E+00 
  2.00100246E+01   1.12638037E+01   1.13041053E+02   4.49161605E-03   1.57860682E+00   5.53032102E+01   9.46430535E+01   2.93520400E+00   4.17730000E-02   4.53223000E-01 
  3.02650770E+01   5.48798425E+01   8.22790790E+01   3.09072573E-03   1.90650283E+00   6.74540532E+01   2.02631017E+01   6.95498000E-01   4.99160000E-02   8.11480000E-01 
  4.11890634E+01   4.84558370E+01   5.74591864E+01   3.22216320E-01   1.27494392E+00   2.73903980E+01   9.98220751E+01   1.17026900E+01   1.79304000E-01   2.56532300E+00 
  2.39612277E+01   4.51914214E+01   1.27860594E+02   1.68757875E-02   8.05864994E-01   1.42716988E+01   6.78054338E+01   7.33752000E-01   1.24496000E-01   8.51399000E-01 
  4.76908502E+01   4.23801846E+01   1.35780470E+02   1.88918654E-01   1.89026140E+00   6.69720397E+01   4.70966574E+01   6.20002700E+00   9.86030000E-02   2.38866000E-01 
  5.59220520E+01   1.04181895E+01   7.31352981E+01   7.39274828E-03   1.94972617E+00   7.17609892E+01   6.29824979E+01   2.53954400E+00   1.31473000E-01   5.62228000E-01 
  6.90121095E+01   6.02180256E+00   1.53446749E+02   3.14064138E-01   1.89412339E+00   6.63441694E+01   2.13418925E+01   8.07672100E+00   2.09486000E-01   1.27398000E+00 
  4.78807707E+01   2.96889002E+00   6.93503192E+01   1.25580691E-03   1.02542683E+00   2.04709127E+01   5.05811496E+01   4.24286700E+00   2.52231000E-01   1.08200900E+00 
  4.25047481E+01   1.80057378E+01   4.40633027E-01   8.81175916E-03   1.51778006E+00   3.96371236E+01   2.94450129E+01   4.31153000E-01   1.88030000E-02   4.84770000E-01 
  4.27338878E+00   1.58511303E+01   2.71990655E+01   1.74942758E-01   1.49554162E+00   4.40318145E+01   9.39543446E+01   1.06457000E-01   1.31400000E-02   7.58870000E-02 
  6.57165435E+01   4.47005758E+01   1.59010205E+02   1.57469748E-01   6.03386278E-02   3.73011580E+00   8.96736539E+01   5.12309600E+01   8.41106000E-01   7.99066700E+00 
  4.46105627E+01   6.66382958E+00   5.95905747E+01   3.21309544E-02  -2.74515239E-01   1.12214548E+00   7.20532293E+01   1.05834400E+01   1.14391000E-01   2.52400500E+00 
  6.86039134E+01   3.79453082E+01   1.08598680E+02   1.10918750E-03   1.87720723E+00   8.39775103E+01   8.45774289E+01   8.07080900E+00   8.25649000E-01   8.76427800E+01 
  4.16832723E+01   1.94058583E+01   1.34935896E+02   3.81175494E-03  -3.35951193E-01   3.20721517E-01   3.76111515E+01   4.62657300E+00   2.19923000E-01   5.04571000E-01 
  1.52938489E+01   4.37212940E+00   1.04880511E+02   3.10688622E-01   2.03907879E+00   8.18137037E+01   4.07463681E+01   1.17432900E+01   1.47576000E-01   2.28735000E+01 
  1.70398856E+01   1.50225623E+01   4.84149692E+01   8.88654308E-02   2.07168708E+00   8.58208368E+01   3.44764253E+01   3.93108500E+00   4.89973000E-01   1.88719000E+00 
  5.58084031E+01   4.82285882E+01   1.90873742E+01   2.12057082E-02   1.91596281E-01   4.43143737E+00   9.18037039E+01   6.97396000E-01   2.60570000E-02   4.80495000E-01 
  4.81346842E+01   2.87959438E-02   1.03593516E+02   5.56942339E-03   1.99526681E+00   9.61270866E+01   8.06168110E+01   1.14595300E+00   9.17410000E-02   2.03350000E-02 
  6.00778205E+01   2.01290618E+01   1.12144369E+01   9.41224869E-02   1.18344283E+00   2.52874506E+01   2.64562944E+01   3.38066800E+00   2.67980000E-02   3.66875200E+01 
  6.79227632E+01   4.96314004E+01   8.42332389E+01   1.04745357E-03   1.90252912E+00   6.65165381E+01   6.66481589E+01   1.28322700E+01   4.97080000E-01   1.21616400E+01 
  6.93972731E+00   5.71123009E+01   1.99138694E+01   1.66828365E-01   2.07908351E+00   8.78460166E+01   4.94158360E+01   4.02070800E+00   1.96080000E-01   1.78702000E+00 
  1.17938092E+01   4.74128811E+01   2.25600127E+01   5.34268526E-03   2.03703462E+00   8.11279295E+01   3.41469824E+01   1.09703700E+01   1.41500000E-01   3.76397100E+00 
  4.83330312E+01   1.55358040E+01   1.40719048E+02   1.58075210E-03   2.11721116E+00   9.76677742E+01   7.27375977E+01   2.17050900E+00   4.86480000E-02   6.42511000E-01 
  6.85032697E+01   3.29309798E+01   7.06915564E+01   2.78518839E-03   1.87573566E+00   9.83866243E+01   8.80995100E+01   2.08202800E+00   2.09562000E-01   1.73017100E+00 
  5.47889746E+01   2.76116847E+01   1.21310451E+02   3.49187025E-02   1.77504117E+00   5.65256148E+01   4.59252957E+01   4.60252000E-01   3.19540000E-02   6.10094000E-01 
  1.31125085E+01   1.49452715E+01   1.34691604E+02   1.02978270E-01   2.09113062E+00   8.77313063E+01   2.32259672E+01   8.70111000E-01   3.02420000E-02   4.17857000E-01 
  2.36091677E+01   6.86316327E+01   1.25868811E+02   1.02019555E-03   1.06924288E+00   2.18178199E+01   3.82409096E+01   9.17984000E-01   1.07976000E-01   1.16309100E+00 
  5.72047921E+01   1.55447021E+01   1.28062919E+02   3.53383034E-03   1.02262260E+00   2.03045869E+01   2.36549509E+01   4.31327000E-01   3.55050000E-02   6.04451000E-01 
  2.87333179E+01   4.92261706E+01   1.23837071E+02   2.23409757E-01   1.44644652E+00   3.60905543E+01   3.71545132E+01   8.54824000E-01   6.49760000E-02   3.43920700E+00 
  5.14469056E+01   5.53895593E+01   1.56850813E+02   7.44230962E-03   1.90313731E+00   7.03072360E+01   7.72070887E+01   1.43580400E+00   6.78310000E-02   1.53959200E+00 
  4.41295309E+01   9.64638106E+00   1.64072707E+02   2.91596820E-01   1.67265695E+00   4.52832338E+01   7.20840257E+01   2.24795100E+00   3.45420000E-02   4.87916000E-01 
  5.73696329E+01   4.11386416E+01   1.70819260E+02   4.41566663E-03   1.86925009E+00   6.33330017E+01   6.51249811E+01   7.58376200E+00   1.91410000E-01   4.43006500E+00 
  5.82760778E+01   5.31026772E+01   1.02089227E+02   1.52251537E-03   1.77391932E+00   5.64990692E+01   5.03962724E+01   2.39667500E+00   1.57980000E-02   4.82382000E-01 
  6.93056295E+01   1.58898401E+01   1.55681292E+02   6.27319140E-03   1.87429415E+00   6.32307171E+01   6.98972221E+01   9.71761000E-01   7.26690000E-02   4.96123000E-01 
  8.00093280E-01   1.48016765E+01   8.52455113E+01   2.05411036E-02   1.87265104E+00   8.45516582E+01   8.49879101E+01   3.70171000E-01   9.35300000E-03   4.46067000E-01 
  2.82326866E+01   2.82675795E+01   4.43179567E+01   1.44883361E-02   1.57292347E+00   4.77688291E+01   9.01664628E+01   1.29401400E+01   1.80989000E-01   4.56342800E+00 
  4.02936762E+01   2.39551269E+01   1.47755725E+02   3.93102845E-03   1.60770781E+00   4.44191703E+01   2.49765994E+01   2.56215400E+00   7.14160000E-02   4.10761000E-01 
  3.84198170E+01   4.36405171E+01   1.19015957E+02   4.53940570E-02   1.68939616E+00   6.93741801E+01   9.20245786E+01   5.29480000E+00   5.14430000E-02   1.07197700E+00 
  6.24459710E+01   7.77051473E+00   3.11289621E+01   1.04861390E-03   2.08350191E+00   8.73451188E+01   3.30641313E+01   4.92110100E+00   1.61040000E-01   1.42501000E+00 
  4.88320477E+01   6.40766284E+01   6.28041468E+01   4.57721865E-01   2.67947218E-01   5.76043115E+00   6.91709993E+01   6.10924400E+00   9.45930000E-02   1.84987100E+00 
  1.81185446E+01   6.83539299E+01   5.53442002E+01   1.87167021E-01   1.90789171E+00   6.77026555E+01   2.33347794E+01   5.48737000E+00   5.57375000E-01   3.19168000E-01 
  1.21054346E+01   1.32298633E+01   1.42916603E+02   2.09197256E-02   1.59038329E+00   5.76246296E+01   9.46304159E+01   4.27300700E+00   5.56362000E-01   7.93018100E+00 
  4.74410496E+01   5.81934805E+01   1.13734014E+02   7.64158585E-03   2.11695565E+00   9.39166351E+01   6.74816432E+01   1.07373400E+00   1.06519000E-01   6.86757000E-01 
  1.24016615E+01   3.66049956E+01   5.68678035E+01   2.97476200E-01   2.12575891E+00   9.43626154E+01   4.83267045E+01   2.12200100E+00   5.56880000E-02   3.78414000E-01 
  3.51818841E+01   2.49550869E+01   8.03503735E+01   5.85503242E-02   1.94217826E+00   7.06794642E+01   6.62707126E+01   1.08477100E+01   3.79494000E-01   1.75277300E+01 
  3.94596473E+01   4.59911859E+01   8.44704473E+01   3.16820898E-01   3.78896843E-01   6.56361446E+00   8.63645326E+01   2.34323000E-01   7.50010000E-02   1.33166000E-01 
  2.32150587E+01   1.00549379E+01   1.63537722E+01   1.60334923E-02  -5.21671887E-01   1.47775254E-01   8.22571307E+01   4.76349200E+00   1.80306000E-01   4.11924600E+00 
  9.19807646E+00   3.99697755E+01   1.23111034E+02   5.09989893E-02   1.23328859E+00   2.70935926E+01   4.06830434E+01   6.16077100E+00   1.69821000E-01   2.79454600E+00 
  2.12602656E+01   5.38818719E+01   1.65083302E+02   2.83268832E-03   1.83495919E+00   9.81966300E+01   9.03948762E+01   2.45614400E+00   4.86478000E-01   8.76350000E-02 
  2.76383856E+01   6.11431404E+01   5.47175235E+01   1.30677107E-01   9.23839543E-01   1.80206151E+01   3.32780141E+01   1.70905800E+00   4.27310000E-02   9.44331000E-01 
  4.20972682E+01   5.18382850E+01   6.46656619E+01   6.81534029E-02   2.10617630E+00   9.07282606E+01   3.64909181E+01   2.83446700E+00   9.53890000E-02   1.68390900E+00 
  4.81071760E+01   1.40006608E+01   7.22972587E+01   1.27120465E-02   1.27630413E+00   2.75562009E+01   5.93173951E+01   3.44863600E+00   1.08315000E-01   7.69454600E+00 
  1.53121876E+01   6.49189337E+01   7.78754656E+01   3.21064875E-03   1.86268294E+00   6.41016989E+01   3.88964951E+01   4.64025900E+00   3.48900000E-02   5.47468500E+00 
  3.84218904E+01   5.86603523E+01   1.79844945E+01   2.51691263E-03   1.73372708E+00   5.29192158E+01   4.34816525E+01   7.87937500E+00   1.56452000E-01   8.30136000E-01 
  1.88793193E+01   3.51974142E+01   4.10011671E+01   2.61194222E-02   1.68651285E+00   6.04410472E+01   8.83829904E+01   3.15026800E+00   9.12290000E-02   5.11491300E+00 
  5.52231331E+00   2.89894914E+01   1.73529718E+02   8.17467000E-02   1.77789928E+00   9.87426245E+01   9.32494815E+01   7.86382300E+00   4.51590000E-02   6.54358900E+00 
  3.00080481E-01   1.89928378E+01   7.85512128E+01   1.07650442E-01   1.16123908E+00   2.46587216E+01   2.89509806E+01   2.55047800E+00   3.79694000E-01   4.86175600E+00 
  6.48746472E+01   4.50063439E+01   1.76549895E+01   3.37624680E-03   1.74613587E+00   5.37523163E+01   3.62689878E+01   1.98823800E+00   4.54030000E-02   2.50325000E+00 
  4.99452462E+01   2.22205361E+01   5.97703907E+00   1.57675811E-02   1.85831205E+00   6.21331459E+01   6.59925799E+01   3.28293900E+00   1.10573000E-01   2.56017200E+00 
  3.18210399E+00   4.05544162E+01   1.56983660E+02   1.14607269E-02   1.61243714E+00   4.93974251E+01   8.81818981E+01   4.67651500E+00   2.48410000E-02   1.49581300E+00 
  6.59048808E+01   1.52490931E+01   1.14864623E+02   3.37152128E-02   2.00737192E+00   7.83787831E+01   5.39792059E+01   1.04985800E+01   6.99820000E-02   9.72028000E-01 
  5.31131193E+01   6.71134466E+01   1.26281259E+02   8.13209856E-02   2.04562799E+00   8.29173291E+01   6.04926247E+01   1.01696600E+01   4.83875000E-01   8.91249400E+00 
  2.92206462E+01   5.76307140E+01   1.32079377E+02   3.57117091E-02   2.08538872E+00   8.88365324E+01   6.49521599E+01   1.21013400E+00   8.72920000E-02   2.88126000E-01 
  4.73415814E+01   4.93767450E+01   1.59667980E+02   5.04998951E-02   1.33773708E+00   2.89992320E+01   8.68856531E+01   7.88193300E+00   5.55830000E-01   6.90307200E+00 
  5.72419545E+01   3.55343687E+01   3.67154968E+01   9.18588900E-02   1.96993706E+00   7.44048127E+01   4.10203458E+01   9.96158500E+00   6.92636000E-01   2.63083500E+00 
  6.21410997E+01   3.08457696E+01   1.59867521E+02   1.59026659E-03   2.15874330E+00   9.97330699E+01   5.55754915E+01   3.27544000E+00   7.86690000E-02   5.98537000E-01 
  3.11359160E+01   2.38007546E+01   1.74422638E+02   6.63178671E-03   1.57635545E+00   4.29678779E+01   4.13661219E+01   3.18631000E+00   1.49180000E-01   1.04267000E-01 
  5.46280647E+01   3.52377431E+01   9.10211881E+01   2.19940687E-02   1.25079262E+00   2.38787628E+01   7.70923740E+01   1.47308000E-01   7.16300000E-03   7.86500000E-02 
  2.29351094E+01   3.18651753E+01   1.50014220E+02   2.89940793E-03   1.95987672E+00   7.24641801E+01   7.08098701E+01   4.29647800E+00   1.47255000E-01   1.19802800E+01 
  3.90783810E+01   3.87031691E+01   6.22509797E+01   1.63196110E-01   2.04050700E+00   8.27394802E+01   7.13407499E+01   1.35062400E+00   5.68570000E-02   1.64473000E+00 
  5.56040321E+01   5.13428306E+00   1.65362741E+02   1.37527244E-01   2.70506549E-01   4.97053242E+00   9.30000630E+01   2.17410700E+00   1.13567000E-01   7.52681000E-01 
  6.27098996E+01   6.73740217E+01   1.72927477E+02   4.22364233E-01   1.51364435E+00   3.49886461E+01   7.45692780E+01   2.27504700E+00   6.49210000E-02   7.97770000E-01 
  2.63425088E+01   9.83475870E+00   5.77760481E+01   2.95753368E-02   2.06451524E+00   9.16611148E+01   7.52812069E+01   2.54029000E+00   8.35840000E-02   1.34015000E-01 
  3.77126383E+01   5.42570540E+00   1.34459713E+01   1.19047150E-03   1.16677765E+00   2.09581374E+01   7.70962524E+01   1.93024600E+01   1.70473000E-01   4.86698500E+00 
  2.19469991E+00   3.39791926E+01   6.95030746E+01   2.77009066E-02   1.39592800E-01   4.67406637E+00   6.30223445E+01   9.56064000E-01   1.76744000E-01   8.34428000E-01 
  4.91347286E+01   3.24152497E+01   2.34867998E+01   2.57076386E-03   1.34864757E+00   3.02255072E+01   5.90214301E+01   2.64295200E+00   1.12550000E-01   6.13983000E-01 
  6.56792226E+01   6.34119467E+01   1.55442112E+02   4.72568468E-01   1.94001739E+00   7.08654988E+01   6.17104112E+01   4.28143000E-01   1.19710000E-02   1.02949000E+00 
  6.65184294E+01   9.62519552E+00   1.32550965E+02   6.57011483E-03   6.52495462E-01   9.04866761E+00   9.69538210E+01   9.14355600E+00   3.53940000E-01   6.95931400E+00 
  5.55607626E-01   5.35819962E+01   5.56754052E+01   9.87358559E-03   1.86679005E+00   6.43062011E+01   3.42197708E+01   2.56956400E+00   6.19840000E-02   4.81150300E+00 
  5.14861744E+01   2.43209369E+01   7.40533180E+01   1.55462188E-03  -2.14398583E-01   1.34201193E+00   5.24402682E+01   4.16865300E+00   3.18698000E-01   9.76959000E-01 
  3.16624968E+01   1.22266977E+01   6.85160383E+01   1.18096845E-02   1.69074148E+00   7.23184208E+01   9.29121130E+01   5.47246000E+00   1.51348000E-01   5.61501600E+00 
  2.46364962E+01   4.98157186E+01   1.28130806E+02   2.70065856E-01   6.35222406E-01   1.19264766E+01   5.07621039E+01   2.26051000E+01   5.69167000E-01   5.85945100E+00 
  1.15977492E+01   4.41873285E+01   7.16040421E+01   2.43278524E-02   1.90619809E+00   6.84128677E+01   4.54651399E+01   1.29695000E+01   4.40160000E-01   1.06516800E+01 
  3.70625155E+01   4.30891137E+01   7.10479920E+01   3.76945262E-02   1.85542222E+00   6.22823203E+01   6.26953386E+01   1.31008500E+00   7.56660000E-02   2.73106000E-01 
  3.60303590E+01   5.80707096E+01   1.61092896E+02   2.54793985E-01   1.92077307E+00   6.88938214E+01   2.28190492E+01   4.81885100E+00   2.09920000E-01   4.92648000E-01 
  5.17854731E+01   4.70357470E+01   1.05263070E+02   2.33144204E-01   1.46734595E+00   3.23003682E+01   7.52079406E+01   4.13141400E+00   1.39453000E-01   8.17699100E+00 
  5.18947538E+01   3.46155705E+01   1.27757054E+01   1.35607503E-01   1.80318739E+00   8.43187780E+01   8.95186933E+01   2.28742700E+00   1.06717000E-01   3.03812000E-01 
  4.83287989E+01   3.46640666E+01   1.56449679E+02   1.52102656E-02   5.48116470E-01   1.02114925E+01   2.00043992E+01   1.36698400E+01   6.65047000E-01   1.88976300E+01 
  3.73389248E+01   5.30366397E+01   1.44123108E+02   1.16094999E-02   1.96204238E+00   7.80676508E+01   7.71758838E+01   3.86290700E+00   3.48860000E-02   7.80171300E+00 
  5.21909904E+01   1.30590115E+01   3.25288924E+01   1.95453408E-03   1.10293895E+00   2.28885400E+01   4.72186186E+01   7.64154000E-01   3.59990000E-02   8.68253000E-01 
  6.37765401E+01   3.66039179E+01   7.72556651E+01   5.20678587E-03   2.34220768E-01   5.58500751E+00   5.79290604E+01   2.33896100E+01   3.16372000E-01   1.50008700E+00 
  2.33317064E+01   2.57997838E+01   4.08819117E+01   9.80767847E-02   1.52451162E+00   4.27264194E+01   8.86534437E+01   4.20736000E-01   3.72290000E-02   4.38030000E-02 
  3.93342382E+01   3.51899298E+01   7.57728308E+01   5.50721096E-03   3.96581953E-01   7.97289948E+00   5.15730408E+01   4.15078300E+00   9.88920000E-02   1.41396500E+00 
  1.52797229E+01   5.86495397E+01   1.23145018E+02   2.18986394E-03   1.39593683E+00   3.04982120E+01   8.27468682E+01   9.83319000E-01   4.65000000E-02   9.13590000E-02 
  5.46558807E+01   3.15937220E+01   5.82153107E+01   8.20344130E-02   2.13974135E+00   9.72648196E+01   6.20683295E+01   1.57903100E+00   1.72587000E-01   2.07390100E+00 
  1.68425904E+01   2.65963128E+01   1.57855634E+02   1.70527472E-03   1.39894531E-01   3.95873839E+00   9.33877151E+01   3.02936300E+00   2.41447000E-01   5.57510000E-01 
  4.41077851E+01   2.16493386E+00   5.00799901E+01   4.82299283E-01   1.51592338E+00   5.02282584E+01   9.79260478E+01   4.36960000E-01   1.56180000E-02   9.88781000E-01 
  3.53517527E+01   6.57891752E+01   1.21024548E+02   9.63459500E-03   1.95583575E+00   8.16289957E+01   7.90498689E+01   4.28503400E+01   1.46457200E+00   2.75052200E+00 
  4.33205371E+01   2.87462620E+01   1.22337254E+02   2.74278922E-02   7.16099439E-01   1.10222501E+01   8.02449329E+01   1.96502400E+00   2.86290000E-02   1.57139000E-01 
  1.43220971E+01   3.21084250E+01   3.05071461E+01   1.62880052E-02   2.08936562E+00   9.03345120E+01   7.07968035E+01   2.00363200E+00   2.84023000E-01   8.26194000E-01 
  6.42674986E+01   1.25779371E+01   1.15971860E+02   1.40627587E-02   1.83506685E+00   5.92543243E+01   7.00292352E+01   4.88073900E+00   6.89820000E-02   2.77784200E+00 
  6.63698939E+01   3.11725715E+01   1.47112322E+02   2.49052300E-02   1.53337220E+00   4.05416431E+01   3.47498292E+01   5.46870100E+00   4.32822000E-01   8.54462000E-01 
  6.79402442E+01   2.59220003E+01   1.74967691E+02   2.36844396E-02   1.63141471E+00   6.68114413E+01   9.49587157E+01   9.17586000E-01   6.58320000E-02   1.80530500E+00 
